Date;Microsoft;Apple
1986-07-07 00:00:00-04:00;0.06457976251840591;0.12306881695985794
1986-07-08 00:00:00-04:00;0.06296536326408386;0.11831913888454437
1986-07-09 00:00:00-04:00;0.06027409806847572;0.11961449682712555
1986-07-10 00:00:00-04:00;0.05865972861647606;0.1222052350640297
1986-07-11 00:00:00-04:00;0.06027409806847572;0.12825118005275726
1986-07-14 00:00:00-04:00;0.059466928243637085;0.12522779405117035
1986-07-15 00:00:00-04:00;0.06027409806847572;0.12047812342643738
1986-07-16 00:00:00-04:00;0.06242663785815239;0.11572837829589844
1986-07-17 00:00:00-04:00;0.06350351870059967;0.11140961945056915
1986-07-18 00:00:00-04:00;0.06404164433479309;0.10968253016471863
1986-07-21 00:00:00-04:00;0.06404164433479309;0.11572837829589844
1986-07-22 00:00:00-04:00;0.06619416177272797;0.11961449682712555
1986-07-23 00:00:00-04:00;0.06457976251840591;0.11788734048604965
1986-07-24 00:00:00-04:00;0.0667322650551796;0.11443221569061279
1986-07-25 00:00:00-04:00;0.06727038323879242;0.11745550483465195
1986-07-28 00:00:00-04:00;0.06565601378679276;0.11184144765138626
1986-07-29 00:00:00-04:00;0.06404164433479309;0.10795533657073975
1986-07-30 00:00:00-04:00;0.061888519674539566;0.10536452382802963
1986-07-31 00:00:00-04:00;0.06135036051273346;0.10795533657073975
1986-08-01 00:00:00-04:00;0.06081225350499153;0.10838714987039566
1986-08-04 00:00:00-04:00;0.06081225350499153;0.10881892591714859
1986-08-05 00:00:00-04:00;0.06027409806847572;0.11097786575555801
1986-08-06 00:00:00-04:00;0.05973600596189499;0.10752352327108383
1986-08-07 00:00:00-04:00;0.059197843074798584;0.10968253016471863
1986-08-08 00:00:00-04:00;0.05973600596189499;0.10925065726041794
1986-08-11 00:00:00-04:00;0.061888519674539566;0.11572837829589844
1986-08-12 00:00:00-04:00;0.06350351870059967;0.11831913888454437
1986-08-13 00:00:00-04:00;0.06404164433479309;0.12436426430940628
1986-08-14 00:00:00-04:00;0.06565601378679276;0.12436426430940628
1986-08-15 00:00:00-04:00;0.06592509150505066;0.12350064516067505
1986-08-18 00:00:00-04:00;0.06511791050434113;0.1222052350640297
1986-08-19 00:00:00-04:00;0.06511791050434113;0.1222052350640297
1986-08-20 00:00:00-04:00;0.06457976251840591;0.12522779405117035
1986-08-21 00:00:00-04:00;0.06457976251840591;0.12350064516067505
1986-08-22 00:00:00-04:00;0.06350351870059967;0.12522779405117035
1986-08-25 00:00:00-04:00;0.06350351870059967;0.12565959990024567
1986-08-26 00:00:00-04:00;0.06296536326408386;0.12652325630187988
1986-08-27 00:00:00-04:00;0.06296536326408386;0.12781934440135956
1986-08-28 00:00:00-04:00;0.06296536326408386;0.13041014969348907
1986-08-29 00:00:00-04:00;0.06135036051273346;0.12781934440135956
1986-09-02 00:00:00-04:00;0.05973600596189499;0.12004627287387848
1986-09-03 00:00:00-04:00;0.05812159925699234;0.12004627287387848
1986-09-04 00:00:00-04:00;0.06296536326408386;0.12263708561658859
1986-09-05 00:00:00-04:00;0.06565601378679276;0.12134164571762085
1986-09-08 00:00:00-04:00;0.06511791050434113;0.12004627287387848
1986-09-09 00:00:00-04:00;0.06619416177272797;0.12350064516067505
1986-09-10 00:00:00-04:00;0.06511791050434113;0.12090987712144852
1986-09-11 00:00:00-04:00;0.06242663785815239;0.11270506680011749
1986-09-12 00:00:00-04:00;0.06081225350499153;0.10968253016471863
1986-09-15 00:00:00-04:00;0.061888519674539566;0.11443221569061279
1986-09-16 00:00:00-04:00;0.061888519674539566;0.12047812342643738
1986-09-17 00:00:00-04:00;0.06350351870059967;0.11831913888454437
1986-09-18 00:00:00-04:00;0.06404164433479309;0.11745550483465195
1986-09-19 00:00:00-04:00;0.06404164433479309;0.11616013199090958
1986-09-22 00:00:00-04:00;0.06350351870059967;0.12177341431379318
1986-09-23 00:00:00-04:00;0.06457976251840591;0.12479604035615921
1986-09-24 00:00:00-04:00;0.06377258896827698;0.12134164571762085
1986-09-25 00:00:00-04:00;0.06242663785815239;0.11918264627456665
1986-09-26 00:00:00-04:00;0.06242663785815239;0.11831913888454437
1986-09-29 00:00:00-04:00;0.06081225350499153;0.11227323859930038
1986-09-30 00:00:00-04:00;0.06081225350499153;0.11572837829589844
1986-10-01 00:00:00-04:00;0.06027409806847572;0.11788734048604965
1986-10-02 00:00:00-04:00;0.06027409806847572;0.11788734048604965
1986-10-03 00:00:00-04:00;0.06081225350499153;0.11659195274114609
1986-10-06 00:00:00-04:00;0.06565601378679276;0.11788734048604965
1986-10-07 00:00:00-04:00;0.0670013353228569;0.11400038003921509
1986-10-08 00:00:00-04:00;0.06888478249311447;0.11313685029745102
1986-10-09 00:00:00-04:00;0.07103729248046875;0.11400038003921509
1986-10-10 00:00:00-04:00;0.0742667019367218;0.11486475169658661
1986-10-13 00:00:00-04:00;0.07103729248046875;0.11961449682712555
1986-10-14 00:00:00-04:00;0.07211356610059738;0.11745550483465195
1986-10-15 00:00:00-04:00;0.07534296810626984;0.11529656499624252
1986-10-16 00:00:00-04:00;0.07534296810626984;0.11616013199090958
1986-10-17 00:00:00-04:00;0.07749547809362411;0.11616013199090958
1986-10-20 00:00:00-04:00;0.07803361117839813;0.11356862634420395
1986-10-21 00:00:00-04:00;0.08126236498355865;0.11313685029745102
1986-10-22 00:00:00-04:00;0.08126236498355865;0.11227323859930038
1986-10-23 00:00:00-04:00;0.08126236498355865;0.11443221569061279
1986-10-24 00:00:00-04:00;0.08072423189878464;0.11400038003921509
1986-10-27 00:00:00-05:00;0.08341554552316666;0.11745550483465195
1986-10-28 00:00:00-05:00;0.08529897034168243;0.11529656499624252
1986-10-29 00:00:00-05:00;0.08287738263607025;0.11529656499624252
1986-10-30 00:00:00-05:00;0.0844917893409729;0.11831913888454437
1986-10-31 00:00:00-05:00;0.08341554552316666;0.11961449682712555
1986-11-03 00:00:00-05:00;0.08502987772226334;0.12090987712144852
1986-11-04 00:00:00-05:00;0.08825868368148804;0.12350064516067505
1986-11-05 00:00:00-05:00;0.09364054352045059;0.12781934440135956
1986-11-06 00:00:00-05:00;0.09579302370548248;0.12479604035615921
1986-11-07 00:00:00-05:00;0.09525495022535324;0.12350064516067505
1986-11-10 00:00:00-05:00;0.09148743003606796;0.1222052350640297
1986-11-11 00:00:00-05:00;0.09202618151903152;0.12263708561658859
1986-11-12 00:00:00-05:00;0.09202618151903152;0.12652325630187988
1986-11-13 00:00:00-05:00;0.09068021178245544;0.12263708561658859
1986-11-14 00:00:00-05:00;0.09148743003606796;0.12177341431379318
1986-11-17 00:00:00-05:00;0.09202618151903152;0.12565959990024567
1986-11-18 00:00:00-05:00;0.08718241751194;0.1222052350640297
1986-11-19 00:00:00-05:00;0.09041119366884232;0.12090987712144852
1986-11-20 00:00:00-05:00;0.09740745276212692;0.12177341431379318
1986-11-21 00:00:00-05:00;0.10063622891902924;0.12436426430940628
1986-11-24 00:00:00-05:00;0.10870880633592606;0.13127367198467255
1986-11-25 00:00:00-05:00;0.10978502035140991;0.13904672861099243
1986-11-26 00:00:00-05:00;0.10870880633592606;0.13991035521030426
1986-11-28 00:00:00-05:00;0.10709438472986221;0.1381823867559433
1986-12-01 00:00:00-05:00;0.10494190454483032;0.13861419260501862
1986-12-02 00:00:00-05:00;0.10548002272844315;0.14336469769477844
1986-12-03 00:00:00-05:00;0.10467282682657242;0.14768263697624207
1986-12-04 00:00:00-05:00;0.10601815581321716;0.14681904017925262
1986-12-05 00:00:00-05:00;0.10548002272844315;0.15113770961761475
1986-12-08 00:00:00-05:00;0.10440373420715332;0.14681904017925262
1986-12-09 00:00:00-05:00;0.1038656085729599;0.1463872492313385
1986-12-10 00:00:00-05:00;0.10467282682657242;0.150273397564888
1986-12-11 00:00:00-05:00;0.10548002272844315;0.1481143832206726
1986-12-12 00:00:00-05:00;0.1017131358385086;0.1425011157989502
1986-12-15 00:00:00-05:00;0.09902182966470718;0.1442282795906067
1986-12-16 00:00:00-05:00;0.10009810328483582;0.14681904017925262
1986-12-17 00:00:00-05:00;0.10117431730031967;0.1425011157989502
1986-12-18 00:00:00-05:00;0.10198215395212173;0.14293289184570312
1986-12-19 00:00:00-05:00;0.10440373420715332;0.14552368223667145
1986-12-22 00:00:00-05:00;0.10548002272844315;0.14552368223667145
1986-12-23 00:00:00-05:00;0.10655628889799118;0.14552368223667145
1986-12-24 00:00:00-05:00;0.10628721117973328;0.144660085439682
1986-12-26 00:00:00-05:00;0.10601815581321716;0.14163750410079956
1986-12-29 00:00:00-05:00;0.1017131358385086;0.13991035521030426
1986-12-30 00:00:00-05:00;0.10278934985399246;0.14163750410079956
1986-12-31 00:00:00-05:00;0.1038656085729599;0.13991035521030426
1987-01-02 00:00:00-05:00;0.10278934985399246;0.14120569825172424
1987-01-05 00:00:00-05:00;0.10870880633592606;0.1485462188720703
1987-01-06 00:00:00-05:00;0.11032314598560333;0.15113770961761475
1987-01-07 00:00:00-05:00;0.11624319851398468;0.1545921117067337
1987-01-08 00:00:00-05:00;0.12001004815101624;0.1545921117067337
1987-01-09 00:00:00-05:00;0.12485390901565552;0.15675105154514313
1987-01-12 00:00:00-05:00;0.13292643427848816;0.15718291699886322
1987-01-13 00:00:00-05:00;0.12915891408920288;0.154160276055336
1987-01-14 00:00:00-05:00;0.12915891408920288;0.16625122725963593
1987-01-15 00:00:00-05:00;0.13615521788597107;0.17229634523391724
1987-01-16 00:00:00-05:00;0.13292643427848816;0.16841022670269012
1987-01-19 00:00:00-05:00;0.13776956498622894;0.18352384865283966
1987-01-20 00:00:00-05:00;0.13992203772068024;0.1783423125743866
1987-01-21 00:00:00-05:00;0.14584212005138397;0.16927386820316315
1987-01-22 00:00:00-05:00;0.1603728085756302;0.18136478960514069
1987-01-23 00:00:00-05:00;0.14530402421951294;0.17359179258346558
1987-01-26 00:00:00-05:00;0.14799466729164124;0.1718645989894867
1987-01-27 00:00:00-05:00;0.153914675116539;0.18222849071025848
1987-01-28 00:00:00-05:00;0.15445280075073242;0.1912968009710312
1987-01-29 00:00:00-05:00;0.14799466729164124;0.18697813153266907
1987-01-30 00:00:00-05:00;0.1574125438928604;0.19172869622707367
1987-02-02 00:00:00-05:00;0.15714344382286072;0.19302402436733246
1987-02-03 00:00:00-05:00;0.15445280075073242;0.19172869622707367
1987-02-04 00:00:00-05:00;0.15499095618724823;0.19000141322612762
1987-02-05 00:00:00-05:00;0.153914675116539;0.1861145943403244
1987-02-06 00:00:00-05:00;0.14826372265815735;0.18654637038707733
1987-02-09 00:00:00-05:00;0.1469184160232544;0.18179668486118317
1987-02-10 00:00:00-05:00;0.14745649695396423;0.18222849071025848
1987-02-11 00:00:00-05:00;0.15445280075073242;0.1951829493045807
1987-02-12 00:00:00-05:00;0.16521601378917694;0.20252424478530884
1987-02-13 00:00:00-05:00;0.16360168159008026;0.21461519598960876
1987-02-17 00:00:00-05:00;0.1646779477596283;0.22929708659648895
1987-02-18 00:00:00-05:00;0.15445280075073242;0.21936506032943726
1987-02-19 00:00:00-05:00;0.14799466729164124;0.2154788374900818
1987-02-20 00:00:00-05:00;0.14638018608093262;0.2115926742553711
1987-02-23 00:00:00-05:00;0.15552900731563568;0.2180696427822113
1987-02-24 00:00:00-05:00;0.16306351125240326;0.22627456486225128
1987-02-25 00:00:00-05:00;0.1603728085756302;0.23879724740982056
1987-02-26 00:00:00-05:00;0.1662922501564026;0.23879724740982056
1987-02-27 00:00:00-05:00;0.16521601378917694;0.24181975424289703
1987-03-02 00:00:00-05:00;0.1603728085756302;0.2331831455230713
1987-03-03 00:00:00-05:00;0.1603728085756302;0.22454728186130524
1987-03-04 00:00:00-05:00;0.1716742366552353;0.23361487686634064
1987-03-05 00:00:00-05:00;0.17974677681922913;0.23663827776908875
1987-03-06 00:00:00-05:00;0.17920854687690735;0.23231936991214752
1987-03-09 00:00:00-05:00;0.17597919702529907;0.2232511192560196
1987-03-10 00:00:00-05:00;0.18136107921600342;0.23059232532978058
1987-03-11 00:00:00-05:00;0.1840517669916153;0.22886516153812408
1987-03-12 00:00:00-05:00;0.18485893309116364;0.22541078925132751
1987-03-13 00:00:00-05:00;0.17813168466091156;0.21936506032943726
1987-03-16 00:00:00-05:00;0.17705543339252472;0.22541078925132751
1987-03-17 00:00:00-05:00;0.18297554552555084;0.2314559668302536
1987-03-18 00:00:00-05:00;0.1926625370979309;0.22800154983997345
1987-03-19 00:00:00-05:00;0.19642937183380127;0.23620638251304626
1987-03-20 00:00:00-05:00;0.19427672028541565;0.2357746809720993
1987-03-23 00:00:00-05:00;0.19293145835399628;0.2331831455230713
1987-03-24 00:00:00-05:00;0.19427672028541565;0.22886516153812408
1987-03-25 00:00:00-05:00;0.19346962869167328;0.23059232532978058
1987-03-26 00:00:00-05:00;0.1921244114637375;0.23231936991214752
1987-03-27 00:00:00-05:00;0.19750553369522095;0.22454728186130524
1987-03-30 00:00:00-05:00;0.2082694172859192;0.2159106731414795
1987-03-31 00:00:00-05:00;0.2082694172859192;0.2228192389011383
1987-04-01 00:00:00-05:00;0.19589115679264069;0.23059232532978058
1987-04-02 00:00:00-05:00;0.20450185239315033;0.2478654980659485
1987-04-03 00:00:00-05:00;0.214726984500885;0.2478654980659485
1987-04-06 00:00:00-04:00;0.2136506736278534;0.24181975424289703
1987-04-07 00:00:00-04:00;0.20234937965869904;0.23404674232006073
1987-04-08 00:00:00-04:00;0.2082694172859192;0.2383652925491333
1987-04-09 00:00:00-04:00;0.20450185239315033;0.24527417123317719
1987-04-10 00:00:00-04:00;0.20584718883037567;0.2426832914352417
1987-04-13 00:00:00-04:00;0.1991206854581833;0.2331831455230713
1987-04-14 00:00:00-04:00;0.20234937965869904;0.234910249710083
1987-04-15 00:00:00-04:00;0.2066543996334076;0.24527417123317719
1987-04-16 00:00:00-04:00;0.21203631162643433;0.2470012903213501
1987-04-20 00:00:00-04:00;0.20611631870269775;0.24570578336715698
1987-04-21 00:00:00-04:00;0.20934565365314484;0.25822871923446655
1987-04-22 00:00:00-04:00;0.21203631162643433;0.25650155544281006
1987-04-23 00:00:00-04:00;0.21203631162643433;0.2625473439693451
1987-04-24 00:00:00-04:00;0.21311257779598236;0.25822871923446655
1987-04-27 00:00:00-04:00;0.21311257779598236;0.25909221172332764
1987-04-28 00:00:00-04:00;0.22871944308280945;0.2660016715526581
1987-04-29 00:00:00-04:00;0.22226136922836304;0.2685924172401428
1987-04-30 00:00:00-04:00;0.2238757461309433;0.27377474308013916
1987-05-01 00:00:00-04:00;0.22602824866771698;0.27636560797691345
1987-05-04 00:00:00-04:00;0.23033392429351807;0.27550187706947327
1987-05-05 00:00:00-04:00;0.24916964769363403;0.2772292196750641
1987-05-06 00:00:00-04:00;0.2432495504617691;0.27636560797691345
1987-05-07 00:00:00-04:00;0.2545509338378906;0.2772292196750641
1987-05-08 00:00:00-04:00;0.27231043577194214;0.2729112207889557
1987-05-11 00:00:00-04:00;0.2647761106491089;0.2664066255092621
1987-05-12 00:00:00-04:00;0.2556271255016327;0.26121726632118225
1987-05-13 00:00:00-04:00;0.2620853781700134;0.2715960144996643
1987-05-14 00:00:00-04:00;0.2642378509044647;0.2741914689540863
1987-05-15 00:00:00-04:00;0.2567040026187897;0.27073121070861816
1987-05-18 00:00:00-04:00;0.24809347093105316;0.2620820701122284
1987-05-19 00:00:00-04:00;0.23948265612125397;0.25343239307403564
1987-05-20 00:00:00-04:00;0.23571519553661346;0.25775691866874695
1987-05-21 00:00:00-04:00;0.24002081155776978;0.25775691866874695
1987-05-22 00:00:00-04:00;0.23302459716796875;0.2564595639705658
1987-05-26 00:00:00-04:00;0.23571519553661346;0.26986628770828247
1987-05-27 00:00:00-04:00;0.23571519553661346;0.27505648136138916
1987-05-28 00:00:00-04:00;0.2502458393573761;0.27678626775741577
1987-05-29 00:00:00-04:00;0.24809347093105316;0.2733266055583954
1987-06-01 00:00:00-04:00;0.2432495504617691;0.2690012454986572
1987-06-02 00:00:00-04:00;0.24217335879802704;0.26727160811424255
1987-06-03 00:00:00-04:00;0.2437877058982849;0.2690012454986572
1987-06-04 00:00:00-04:00;0.24217335879802704;0.2715960144996643
1987-06-05 00:00:00-04:00;0.23517708480358124;0.2690012454986572
1987-06-08 00:00:00-04:00;0.23625338077545166;0.2690012454986572
1987-06-09 00:00:00-04:00;0.23463891446590424;0.2715960144996643
1987-06-10 00:00:00-04:00;0.22279955446720123;0.2715960144996643
1987-06-11 00:00:00-04:00;0.20988380908966064;0.2733266055583954
1987-06-12 00:00:00-04:00;0.21149811148643494;0.2733266055583954
1987-06-15 00:00:00-04:00;0.21149811148643494;0.2715960144996643
1987-06-16 00:00:00-04:00;0.21580329537391663;0.28716588020324707
1987-06-17 00:00:00-04:00;0.2233375608921051;0.2802458703517914
1987-06-18 00:00:00-04:00;0.22575916349887848;0.28716588020324707
1987-06-19 00:00:00-04:00;0.22495195269584656;0.2837054133415222
1987-06-22 00:00:00-04:00;0.2233375608921051;0.2906253933906555
1987-06-23 00:00:00-04:00;0.22118522226810455;0.2854360342025757
1987-06-24 00:00:00-04:00;0.22549009323120117;0.2906253933906555
1987-06-25 00:00:00-04:00;0.22495195269584656;0.2802458703517914
1987-06-26 00:00:00-04:00;0.22549009323120117;0.2802458703517914
1987-06-29 00:00:00-04:00;0.2244139015674591;0.28197553753852844
1987-06-30 00:00:00-04:00;0.21957078576087952;0.2802458703517914
1987-07-01 00:00:00-04:00;0.22064688801765442;0.27678626775741577
1987-07-02 00:00:00-04:00;0.21526506543159485;0.2811107039451599
1987-07-06 00:00:00-04:00;0.20988380908966064;0.28197553753852844
1987-07-07 00:00:00-04:00;0.19427672028541565;0.2715960144996643
1987-07-08 00:00:00-04:00;0.2007349580526352;0.25775691866874695
1987-07-09 00:00:00-04:00;0.20611631870269775;0.26121726632118225
1987-07-10 00:00:00-04:00;0.20880746841430664;0.2629470229148865
1987-07-13 00:00:00-04:00;0.2136506736278534;0.2802458703517914
1987-07-14 00:00:00-04:00;0.22602824866771698;0.29754534363746643
1987-07-15 00:00:00-04:00;0.22010892629623413;0.30446457862854004
1987-07-16 00:00:00-04:00;0.21957078576087952;0.30446457862854004
1987-07-17 00:00:00-04:00;0.22010892629623413;0.29927515983581543
1987-07-20 00:00:00-04:00;0.21418876945972443;0.2888956069946289
1987-07-21 00:00:00-04:00;0.2136506736278534;0.286300927400589
1987-07-22 00:00:00-04:00;0.21526506543159485;0.2940850257873535
1987-07-23 00:00:00-04:00;0.2104218453168869;0.2888956069946289
1987-07-24 00:00:00-04:00;0.21203631162643433;0.2940850257873535
1987-07-27 00:00:00-04:00;0.214726984500885;0.2923552691936493
1987-07-28 00:00:00-04:00;0.21418876945972443;0.289760559797287
1987-07-29 00:00:00-04:00;0.2136506736278534;0.2837054133415222
1987-07-30 00:00:00-04:00;0.20880746841430664;0.28716588020324707
1987-07-31 00:00:00-04:00;0.20234937965869904;0.2854360342025757
1987-08-03 00:00:00-04:00;0.19750553369522095;0.2785159945487976
1987-08-04 00:00:00-04:00;0.20181116461753845;0.2923552691936493
1987-08-05 00:00:00-04:00;0.20934565365314484;0.29927515983581543
1987-08-06 00:00:00-04:00;0.2174176126718521;0.3200336992740631
1987-08-07 00:00:00-04:00;0.22279955446720123;0.32176411151885986
1987-08-10 00:00:00-04:00;0.22279955446720123;0.33430516719818115
1987-08-11 00:00:00-04:00;0.2184944897890091;0.34296533465385437
1987-08-12 00:00:00-04:00;0.21526506543159485;0.3377692699432373
1987-08-13 00:00:00-04:00;0.22172316908836365;0.3395013213157654
1987-08-14 00:00:00-04:00;0.22279955446720123;0.3395013213157654
1987-08-17 00:00:00-04:00;0.2244139015674591;0.34296533465385437
1987-08-18 00:00:00-04:00;0.22064688801765442;0.3377692699432373
1987-08-19 00:00:00-04:00;0.22064688801765442;0.3464301824569702
1987-08-20 00:00:00-04:00;0.22656649351119995;0.358555406332016
1987-08-21 00:00:00-04:00;0.23033392429351807;0.3672153949737549
1987-08-24 00:00:00-04:00;0.2405589371919632;0.36201930046081543
1987-08-25 00:00:00-04:00;0.24701711535453796;0.36028730869293213
1987-08-26 00:00:00-04:00;0.2486315816640854;0.36028730869293213
1987-08-27 00:00:00-04:00;0.24916964769363403;0.36028730869293213
1987-08-28 00:00:00-04:00;0.2588566839694977;0.36028730869293213
1987-08-31 00:00:00-04:00;0.2556271255016327;0.3741443455219269
1987-09-01 00:00:00-04:00;0.2443258911371231;0.36375144124031067
1987-09-02 00:00:00-04:00;0.24755528569221497;0.36028730869293213
1987-09-03 00:00:00-04:00;0.24809347093105316;0.355090469121933
1987-09-04 00:00:00-04:00;0.241097092628479;0.3498944044113159
1987-09-08 00:00:00-04:00;0.24002081155776978;0.34556424617767334
1987-09-09 00:00:00-04:00;0.24271151423454285;0.36548346281051636
1987-09-10 00:00:00-04:00;0.24647833406925201;0.3724122941493988
1987-09-11 00:00:00-04:00;0.2502458393573761;0.37760844826698303
1987-09-14 00:00:00-04:00;0.2567040026187897;0.3672153949737549
1987-09-15 00:00:00-04:00;0.2537437081336975;0.358555406332016
1987-09-16 00:00:00-04:00;0.2513221204280853;0.358555406332016
1987-09-17 00:00:00-04:00;0.24970781803131104;0.36028730869293213
1987-09-18 00:00:00-04:00;0.24755528569221497;0.358555406332016
1987-09-21 00:00:00-04:00;0.23033392429351807;0.34816232323646545
1987-09-22 00:00:00-04:00;0.24647833406925201;0.37501031160354614
1987-09-23 00:00:00-04:00;0.25939470529556274;0.3828054368495941
1987-09-24 00:00:00-04:00;0.2636997401714325;0.3914654850959778
1987-09-25 00:00:00-04:00;0.2669290602207184;0.3983944058418274
1987-09-28 00:00:00-04:00;0.2755391299724579;0.3862694799900055
1987-09-29 00:00:00-04:00;0.27661609649658203;0.37760844826698303
1987-09-30 00:00:00-04:00;0.28522616624832153;0.3914654850959778
1987-10-01 00:00:00-04:00;0.29491299390792847;0.40359044075012207
1987-10-02 00:00:00-04:00;0.31213444471359253;0.4053225517272949
1987-10-05 00:00:00-04:00;0.34011897444725037;0.41051948070526123
1987-10-06 00:00:00-04:00;0.31751635670661926;0.3862694799900055
1987-10-07 00:00:00-04:00;0.31428688764572144;0.38453739881515503
1987-10-08 00:00:00-04:00;0.30998191237449646;0.3758764863014221
